"CODIGO","AÑO","DIA","ENE","FEB","MAR","ABR","MAY","JUN","JUL","AGO","SEP","OCT","NOV"
"2401519","1998","28","6.5","6.8","1.3","7.5","1.5","1.1","6.1","7.9","9.2","0","0"
"2401519","1998","29","3.6","0","0.2","8","0.3","4.5","3.1","4.6","8.9","0","0"
"2401519","1998","30","8.6","0","1.1","3.3","1.5","4.8","1.8","1.3","6.1","0","0"
"2401519","1998","31","6.2","0","1.6","0","5.8","0","1.3","1.3","0","0","0"
"2401519","1999","1","2.5","5.7","2.8","6.7","4.3","2.8","2.9","2.9","1.8","4.3","0"
"2401519","1999","2","0.3","4.6","3.7","3.4","1.1","6.4","1.9","6.3","1.1","4.2","0"
"2401519","1999","3","2.7","1.5","3.8","3.1","7.3","8.6","2","1.7","6.2","2.3","0"
"2401519","1999","4","4.5","5.3","4.6","1.7","2.8","2.8","5","4.6","2.7","4.2","0"
"2401519","1999","5","4.5","2.8","8.3","8.9","5.7","4","5.4","5.2","0.7","2.4","0"
"2401519","1999","6","5","2.3","8.3","3.6","5.5","2.6","5.9","4.9","5","1.4","0"
"2401519","1999","7","3.3","3.7","6.6","4.4","5.7","3.8","1.3","5.3","6.3","4.4","0"
"2401519","1999","8","2.3","4.6","6.3","0.7","4.3","2.5","2.5","2.5","2.8","3.4","0"
"2401519","1999","9","2.3","3.8","4.1","0.2","3.1","4.9","3.8","3.1","2.9","1.9","0"
"2401519","1999","10","2.2","0","8.2","1","1.7","6.7","4.5","3.3","4.5","3.7","0"
"2401519","1999","11","1","1.9","7.9","5.7","1.5","4.8","3.9","4.5","3.5","2.2","0"
"2401519","1999","12","1.1","2.8","6.1","6.9","5.4","4.4","4.9","1.6","0.8","1","0"
"2401519","1999","13","5.9","4.2","3.9","4","3.7","2.3","2.2","1.3","3.1","2.8","0"
"2401519","1999","14","1.5","4.9","0.8","1.9","1.9","2.9","4.9","4.3","1.2","1.5","0"
"2401519","1999","15","3.3","2","3.6","1.6","2.9","4.7","6.3","6.1","1.7","3","0"
"2401519","1999","16","4.2","1.6","4.1","8.3","6.1","2.8","3.1","8.2","5","2.8","0"
"2401519","1999","17","3.2","1.3","5.5","6.6","9.6","5.1","5.2","7.9","0.7","3.9","0"
"2401519","1999","18","5.7","2.8","3.6","6","4.8","2.9","7","9.7","2.5","5.9","0"
"2401519","1999","19","2.1","4.2","4.3","4.6","1.2","1.3","3.9","8.6","1.4","7.3","0"
"2401519","1999","20","5.2","0","5.8","0.7","2.3","2.1","1.7","8","5.9","2.9","0"
"2401519","1999","21","2.8","6.5","8.2","0.8","1.5","2.9","7.3","3.5","3.6","0","0"
"2401519","1999","22","1.9","2.1","6.6","6.1","1.7","4.9","2","2.4","0.6","0","0"
"2401519","1999","23","1","2.6","2.9","1.6","7.9","3.9","1.4","3.4","2.1","0","0"
"2401519","1999","24","1","1.1","3.4","3.7","7.3","2.2","2.9","4.4","4.8","0","0"
"2401519","1999","25","2.5","4.4","1.7","2.8","7.7","2.5","6.3","3.2","3.6","0","0"
"2401519","1999","26","3.6","4.6","6.5","2.9","8","5","5.5","2","4.3","0","0"
"2401519","1999","27","5.8","4.5","0.1","1","8.7","3.5","2.3","2.3","0","0","0"
"2401519","1999","28","3.1","3.6","3.4","3.4","3.2","2.7","7.1","3.1","0.6","0","0"
"2401519","1999","29","2.9","0","5.7","8.1","2.9","5.5","1.1","1.7","6.3","0","0"
"2401519","1999","30","6.4","0","7.8","3.4","3.6","8","2.1","4.9","4.5","0","0"
"2401519","1999","31","4","0","6.7","0","3.1","0","2.5","3.1","0","0","0"
"2401519","2000","1","0","0","4.2","1.3","1.1","1.7","4.3","3.3","0.8","4.3","3.8"
"2401519","2000","2","0","0","4.7","9.1","5.2","9.3","1","4.2","2.2","4.7","2.7"
"2401519","2000","3","0","1","0.7","7.5","1.9","5.2","1.3","2.4","8.3","3.6","6.3"
"2401519","2000","4","0","7.3","1.2","3.4","0","1.8","2.3","1","0.1","2.9","2.3"
"2401519","2000","5","0","4.9","3.6","2.1","2","2","0.2","1.1","0.3","6.3","6.1"
"2401519","2000","6","0","7.2","2.2","1.3","2.1","1.9","1.8","4.2","1.6","5.3","7.2"
"2401519","2000","7","0","10.1","6.9","0.2","8.7","2","1.2","0.4","2.1","6.3","5.3"
"2401519","2000","8","0","8.1","6.2","9","4.7","1","3.1","1.2","4.7","3.4","5.7"
"2401519","2000","9","0","5.3","4.1","7.7","2.3","3.4","7.6","4.3","5","4.6","3.2"
"2401519","2000","10","0","9.2","8.2","7.1","0.2","3.3","7.3","2.7","0.4","3.7","2"
"2401519","2000","11","0","7.6","8.2","4.2","2.3","2.5","3.4","1.3","1.3","1.3","2.9"
"2401519","2000","12","0","7.1","6.7","3.2","0.2","2.4","1.2","1.4","6.3","0.8","4.3"
"2401519","2000","13","0","6.6","3.2","3","2.4","4.7","0.3","1.9","4.5","0.7","0.7"
"2401519","2000","14","0","8.7","3.6","1.4","0.9","4.3","1.3","4.2","5.2","1.3","2.5"
"2401519","2000","15","0","10.4","10.5","4.2","1.3","1.5","1","2.4","2","0.1","3.1"
"2401519","2000","16","0","6.7","9.9","6.3","4.3","0.9","2.2","0.9","1.3","3.6","3.2"
"2401519","2000","17","0","0.6","6.9","4.2","1.3","0.9","3.6","3.2","0.3","3.5","0.3"
"2401519","2000","18","0","3.9","5.7","6.2","1.7","0.4","7.7","4.5","1.3","2.5","3.4"
"2401519","2000","19","0","3.3","6.1","3.2","0.3","2","5.9","8.3","4.7","2.3","7.1"
"2401519","2000","20","0","6.6","2.9","4.1","1.1","3.3","3.4","1","1.6","2.3","8.4"
"2401519","2000","21","0","4.2","5","0","0.2","2.4","9.7","3","2","0.4","7.3"
"2401519","2000","22","0","3.3","2.3","1.3","1.7","2.6","4.5","1.2","2.4","0.9","5.3"
"2401519","2000","23","0","3.4","2.7","1","2.3","2.6","5.9","1.6","1","8.6","1.2"
"2401519","2000","24","0","1.6","2.8","1","1.3","0.8","1.6","4.3","1.2","0.7","0.5"
"2401519","2000","25","0","0.4","0","0.9","2.7","3.4","2.7","2.4","3.2","0.9","6.4"
"2401519","2000","26","0","3.2","0.6","3.5","1.8","2","1.7","3.7","7.4","0.4","6.3"
"2401519","2000","27","0","0.7","0.6","6.2","3.6","2.1","2.1","2.1","0.6","0.4","1.3"
"2401519","2000","28","0","2.9","1.3","5","0","1.9","1.3","1.3","5.3","7.3","1.5"
"2401519","2000","29","0","6.4","1.2","1.3","1.2","0.6","4.3","4.2","1.2","5.5","1.4"
"2401519","2000","30","0","0","0.3","2.3","0.6","4.3","1.3","5.3","0.7","2.2","1.7"
"2401519","2000","31","0","0","8.2","0","0.9","0","5.6","1.3","0","2.8","0"
"2401519","2001","1","7.2","5.3","0.5","6.1","2","0.6","2.5","3.3","2.8","7.8","1.8"
"2401519","2001","2","9.8","5.3","4.7","8.1","3.2","0.5","0.2","1.8","1.8","7.7","0.9"
"2401519","2001","3","9.2","8.7","9.8","9.1","3.9","2.1","1","2.4","0.8","3.7","6.8"
"2401519","2001","4","7.3","0.2","1.7","7.2","1.1","1.3","5.2","2.1","5","5.6","4"
"2401519","2001","5","8.1","0","4.2","0.4","1.1","2.1","0.3","1.6","1.2","7.6","4.1"
"2401519","2001","6","9.7","0.3","3.7","0.8","3.2","1.4","0.1","2.4","8.1","5.1","3.5"
"2401519","2001","7","9.3","4","2.7","0","1.3","1.6","0.9","4.8","6.4","1.1","6.4"
"2401519","2001","8","9.7","0.5","3.1","6.1","0.3","2.3","0.4","0.8","7.1","9","1.2"
"2401519","2001","9","9.5","3.1","2.3","6.3","0","6.3","2.3","10","4.3","5.6","1.2"
"2401519","2001","10","6.5","8.3","4.2","3.7","1","2.7","0.7","5","7.7","3.4","1.8"
"2401519","2001","11","6.3","10.1","7.3","0.4","4.2","1.6","0.9","1","6.9","5.9","2.2"
"2401519","2001","12","8.3","8.3","6.4","1.3","6.3","2.3","1.3","6.2","3.4","7.8","3.1"
"2401519","2001","13","7.6","10.2","9.1","0.9","0.7","4.3","3.7","1","2.4","2.6","5.5"
"2401519","2001","14","10.1","10.1","0.3","0.3","1","2.1","1.2","2.1","1.7","1.5","5.9"
"2401519","2001","15","9.3","9.4","3.1","1.2","4.3","1.6","0.6","1.6","7.6","3.1","6"
"2401519","2001","16","5.3","10.2","0.6","0.4","4.5","8.3","2.3","2.7","8.4","1.1","6.7"
"2401519","2001","17","3.1","6.4","0.9","0.4","0.5","4.1","5.3","5.3","7.5","1.8","6.4"
"2401519","2001","18","1.2","6.3","0.6","7.2","0","3.1","0.9","4.3","2.8","1.9","0.8"
"2401519","2001","19","5.2","5.1","0.1","1.8","1.1","0.2","0.5","0.6","5.2","9.6","2.4"
"2401519","2001","20","5.7","0.3","1.3","7.3","0","1.4","3.1","3.7","3.8","5.9","5.7"
"2401519","2001","21","6.7","4.3","0","6.8","1.3","3.2","1.2","1.2","5.3","7.4","3.2"
"2401519","2001","22","6.5","1.8","0.3","7.1","7.3","3.1","2.3","2","4.8","3.3","6.9"
"2401519","2001","23","4.1","1.3","3.2","3.1","4.3","2.3","0.7","3.2","1.4","3.2","6.1"
"2401519","2001","24","6.4","4.2","1.5","2.1","6.7","2.4","2.7","5","4.2","1.4","5.5"
"2401519","2001","25","6.3","0.1","1.9","1.8","0.3","1.5","5.3","4.6","10.4","8","4.6"
"2401519","2001","26","10","2.3","3.7","1.5","2.5","0.8","1.3","5.7","8.9","5.6","1.5"
"2401519","2001","27","9.3","1.3","4.6","2.3","2.2","1.4","2.3","7.3","4.9","5.2","5.3"
"2401519","2001","28","9.6","1.8","7.2","1.3","0.8","1.5","0.8","2.3","6.7","7.2","2.2"
"2401519","2001","29","9.7","0","5.3","1.4","0.1","0.1","2.3","4.4","2.8","6.5","3.5"
"2401519","2001","30","9.7","0","4.3","1.2","3.1","0.4","0.3","7.3","3.6","5.7","7.4"
"2401519","2001","31","9.5","0","0.9","0","1.1","0","0.6","4.7","0","1","0"
"2401519","2002","1","7.5","7.5","10.7","1.3","2.2","2.6","4.1","3.7","3.5","9.5","5.4"
"2401519","2002","2","10.3","7.3","9.8","0.7","2.3","4","0","3.4","1.1","9.3","1.6"
"2401519","2002","3","9.9","2.3","9.2","3.3","3.1","5.6","2.2","1.3","9.2","2.9","3.9"
"2401519","2002","4","8.5","1.8","7.7","3.6","5.2","3.7","3.3","2.9","6.8","9.4","5.1"
"2401519","2002","5","9.3","8.3","4.2","2.5","7.6","0.2","3.8","5.4","5.1","5.5","2.4"
"2401519","2002","6","9.2","4.9","7.8","4.7","7.9","1.5","0.9","3.9","5.4","4.2","6.6"
"2401519","2002","7","8.7","2.4","6.7","2.6","4","3.4","1.7","2","3","5.3","2"
"2401519","2002","8","8.2","3.7","8.6","4.3","2.6","7.5","4.2","3.7","9","6","3.6"
"2401519","2002","9","8.8","3.4","10.2","1.8","1.8","2.2","4.7","3.4","3.7","2.6","6"
"2401519","2002","10","9.8","8.7","9.7","3.3","2.3","3.9","0","0","0.7","2","5.4"
"2401519","2002","11","6.1","6.4","5.1","7.6","0.1","4.7","0.6","2.7","2.8","0.7","2.9"
"2401519","2002","12","5.5","10","0","2.5","3","6","2.9","4.5","6.6","1","2.3"
"2401519","2002","13","1.5","9.7","5.1","1.6","3.3","4.1","2.1","5.1","1.7","7.9","4.4"
"2401519","2002","14","5.2","8.1","2.4","1.7","8.5","6.6","0.1","5","2","8","2.6"
"2401519","2002","15","8.6","10.3","4.2","3","3.1","2.5","3.4","5.2","1.4","5.4","1.7"
"2401519","2002","16","8.2","10","2.6","7.2","4.1","4.6","2.6","3.4","0","5.9","0.8"
"2401519","2002","17","10.4","7.9","2.3","7.3","2.4","3.1","4","4.9","0","2.6","0.2"
"2401519","2002","18","9.4","9.4","2.1","2.9","2.3","2","1.7","1.2","3.5","1.7","4.1"
"2401519","2002","19","9.4","9.8","0.1","5.2","4.1","5","3.2","0.3","2.9","7","7.4"
"2401519","2002","20","9.1","10.3","2.6","3.4","8.5","1.4","4.8","2.3","1.9","5.2","8.4"
"2401519","2002","21","9.3","8.9","1.3","3","1.2","2.2","0","3.4","10.7","4.1","0.7"
"2401519","2002","22","0.7","8","1.1","1.5","1.7","3","7.5","1.7","8.7","7.1","4.2"
"2401519","2002","23","0.4","5.6","2","6.8","0.1","4.2","7.1","1.5","7.2","3.8","1.9"
"2401519","2002","24","4.3","10","4.1","3.7","7.1","4.7","7.8","2.8","4.6","4.9","4.7"
"2401519","2002","25","2.7","9.8","7.6","1.1","3.6","6.3","0.6","2.4","2.4","6.1","6.4"
"2401519","2002","26","5.4","6.8","3.7","1.3","2.6","4.4","5.2","1","0.9","4.1","0.2"
"2401519","2002","27","5","4.2","6.9","5.1","3","3.9","8.7","3.1","6.5","4.5","2.2"
"2401519","2002","28","1.4","7.7","1.3","0.5","2.1","1.4","2.3","7.6","1.5","3.7","3"
"2401519","2002","29","3.4","0","0.4","3.8","2.2","0","5.7","3.5","3.3","2.1","2.9"
"2401519","2002","30","0.5","0","7.7","0.8","1","0.6","5.9","3.2","9.7","6.3","8.8"
"2401519","2002","31","3.6","0","5.2","0","4","0","4.4","6.3","0","4.4","0"
"2401519","2003","1","8.2","9.4","5.3","4.7","2.7","0","0","0","0","0","0"
"2401519","2003","2","6","8.7","7.3","7.3","4.3","0","0","0","0","0","0"
"2401519","2003","3","4.3","7.5","9.1","1.2","3.7","0","0","0","0","0","0"
"2401519","2003","4","9.6","8","2.9","0","2.6","0","0","0","0","0","0"
"2401519","2003","5","9.2","8.7","7.9","5.5","6","0","0","0","0","0","0"
"2401519","2003","6","10.3","2","10.3","7.4","3.2","0","0","0","0","0","0"
"2401519","2003","7","11.1","2","9.9","2.9","5.4","0","0","0","0","0","0"
"2401519","2003","8","8.3","5.5","4","2.5","4","0","0","0","0","0","0"
"2401519","2003","9","5.4","7.2","8.9","0.1","0.8","0","0","0","0","0","0"
"2401519","2003","10","9.7","3.9","5.5","0.4","2.8","0","0","0","0","0","0"
"2401519","2003","11","10.2","7.8","9.3","1.6","3.3","0","0","0","0","0","0"
"2401519","2003","12","9.2","5.7","3","0","2.7","0","0","0","0","0","0"
"2401519","2003","13","9.7","7.9","0","1.5","2.6","0","0","0","0","0","0"
"2401519","2003","14","7","6.7","3.3","3.5","1.3","0","0","0","0","0","0"
"2401519","2003","15","7.9","7.7","0.4","0","1.1","0","0","0","0","0","0"
"2401519","2003","16","6.8","8.2","2.3","0","1.5","0","0","0","0","0","0"
"2401519","2003","17","7.8","6.8","2","2.4","0.6","0","0","0","0","0","0"
"2401519","2003","18","8.7","7","4.8","7.8","0.3","0","0","0","0","0","0"
"2401519","2003","19","5.2","7.3","1","1.8","2","0","0","0","0","0","0"
"2401519","2003","20","10.2","9","3","5.1","3.3","0","0","0","0","0","0"
"2401519","2003","21","9.3","7.8","5.4","0.7","6.4","0","0","0","0","0","0"
"2401519","2003","22","9.6","7.3","3.6","4.1","4.4","0","0","0","0","0","0"
"2401519","2003","23","8.4","2.2","9.3","0.4","3.5","0","0","0","0","0","0"
"2401519","2003","24","8.8","3.3","9.3","4.3","1.6","0","0","0","0","0","0"
"2401519","2003","25","9.7","6.5","8.4","0.5","3.7","0","0","0","0","0","0"
"2401519","2003","26","7.3","0.3","1.7","0","6.7","0","0","0","0","0","0"
"2401519","2003","27","8.1","6.9","1.1","0.7","3.8","0","0","0","0","0","0"
"2401519","2003","28","8.9","5.8","0.3","9","1","0","0","0","0","0","0"
"2401519","2003","29","9.2","0","2.5","2.4","2.7","0","0","0","0","0","0"
"2401519","2003","30","9.5","0","3.3","2.3","3.8","0","0","0","0","0","0"
"2401519","2003","31","10","0","5","0","0.4","0","0","0","0","0","0"
"2401519","2005","1","0","8.6","8.7","4.8","4.5","3.4","5.7","1.4","5.2","8.6","2.9"
"2401519","2005","2","0","6.5","6.3","1.4","5.5","4.3","7.9","3.3","5.9","8.5","2.4"
"2401519","2005","3","0","7","2.3","3.1","1.3","1.5","6","0.4","6.1","7","6.5"
"2401519","2005","4","0","3.5","4.6","3.5","3.2","2.7","8.2","1.9","4.6","4.3","2.2"
"2401519","2005","5","0","0.6","7.1","5.3","6","3.5","6.8","2.7","6.8","6.4","8.9"
"2401519","2005","6","0","2.8","4.4","0.4","2.7","3.7","6.9","2.3","3.9","4.3","4.4"
"2401519","2005","7","0","9.2","4.6","3","2.5","1.9","5.5","4","2.5","1.6","4.8"
"2401519","2005","8","0","3","7.4","6.4","6","2.6","4.8","4.3","3","2.7","5"
"2401519","2005","9","0","5","8.1","2.3","3.6","1.9","2.7","4.8","2.2","0","0.6"
"2401519","2005","10","0","2.3","7.5","3.6","2.3","3.8","7.3","1.8","7.3","1.5","1.8"
"2401519","2005","11","0","2.5","9.9","3.8","1.5","2.2","1.6","1.7","2","7.6","1"
"2401519","2005","12","0","9","7.2","2.2","3.5","4.9","2.9","3.8","1.9","4.8","4.4"
"2401519","2005","13","0","1.9","7.1","1.7","1.9","6.3","3.4","0.4","3.4","4.8","0.3"
"2401519","2005","14","0","8.3","9.3","2.9","0.4","3.6","6.1","4","3.3","5.2","6.1"
"2401519","2005","15","0","9.6","8.8","0.6","5.5","4.6","0.4","4.9","1.3","4.8","4.3"
"2401519","2005","16","0","6.4","9","0.6","1.5","7.1","4.4","1.7","2.5","2.3","4.5"
"2401519","2005","17","0","7.8","6.2","0","0.4","5.8","5.5","2.4","3.6","3.6","5.6"
"2401519","2005","18","0","6.9","5.3","1.7","3.7","4.4","2.7","6.3","3","7.6","5.7"
"2401519","2005","19","0","6.1","7.6","5.5","0","3.5","0.2","3.8","0.1","2.9","7"
"2401519","2005","20","0","7.7","6.2","0.1","3.2","0","2.1","3.2","3.1","4.5","6.1"
"2401519","2005","21","0","9.3","8.9","2.3","5.1","1.7","3.3","6.4","1.3","7.2","3.8"
"2401519","2005","22","0","8.6","9.2","3.8","6.5","1.9","2.1","4.8","1.7","6.7","2.5"
"2401519","2005","23","0","9.9","0","0.2","2.3","1.2","3.5","5.3","4.7","1.1","4.8"
"2401519","2005","24","0","10.6","3.6","2.2","5.2","5.6","1.4","3.6","4.8","4.1","5.8"
"2401519","2005","25","0","0","8.5","0.7","4.9","1.3","7.1","3","4.1","2.4","6.4"
"2401519","2005","26","0","8.2","8.5","6.9","6.2","2.1","1.8","4.9","3.5","4.8","4.5"
"2401519","2005","27","0","4.8","7.2","7.5","1.9","2.4","5.2","7.8","1.3","7.4","9.1"
"2401519","2005","28","0","8.3","6.3","4.2","3.4","2.7","2.9","2.4","2.9","2.7","10.2"
"2401519","2005","29","0","0","7.5","5.7","3.7","1","1.7","4.9","0.9","3.7","10.1"
"2401519","2005","30","0","0","8.3","8.8","1","1.1","4.3","5.5","6.7","4.9","8.2"
"2401519","2005","31","0","0","5.9","0","4.3","0","1.8","6.2","0","2.8","0"
"2401519","2006","1","9.5","0.5","6","3.7","5.4","2.7","0","3.8","3.8","4.3","8.4"
"2401519","2006","2","7.6","4.6","7.1","0.3","2.2","2.5","0","4.2","9.6","3.7","7"
"2401519","2006","3","5.1","2.9","5.8","3.4","6","3.3","0","1.7","7.6","1.2","6.8"
"2401519","2006","4","6.6","5.8","3.7","3.8","3.3","5","0","0.5","2.5","1.7","10"
"2401519","2006","5","0.2","5.4","1.5","1.2","0.1","3.1","0","2.8","3.1","1.8","3.6"
"2401519","2006","6","2.6","8.8","0","5.7","1.7","1.4","0","2.5","5.7","4.3","4.2"
"2401519","2006","7","2","8.6","0.9","5.2","2.5","0.2","0","1.7","4","1.8","6.5"
"2401519","2006","8","3.8","6.5","1.7","2.8","1.3","0.9","0","3.6","1.8","1.5","1.8"
"2401519","2006","9","8.9","9.6","0.4","7.3","1.7","4.7","0","3.5","5.7","1.6","0.2"
"2401519","2006","10","7.4","10.5","2.9","4.6","1","3.2","0","3","5.5","4.5","5.3"
"2401519","2006","11","6.9","7.4","7.8","3","1.5","2.5","0","1.3","2.1","1.8","2.1"
"2401519","2006","12","7.9","8","3.3","2","3.4","4.9","0","0.2","1.3","3","2.1"
"2401519","2006","13","10.1","8.3","9.2","0.2","1.8","4","0","2","4.3","4.8","2.7"
"2401519","2006","14","7.9","7.4","5.2","0.9","6.7","2.8","0","4.4","5.6","2.5","1.4"
"2401519","2006","15","2.5","9.8","1.9","3.8","2","1.5","0","1.7","4.8","1.6","0.3"
"2401519","2006","16","7.3","9.8","4","2","1.8","3.1","0","0.6","2","1.9","1.6"
"2401519","2006","17","7.8","5.5","1.8","2.7","1.5","3.8","0","3.9","2.7","1","3"
"2401519","2006","18","8.2","6.3","1.7","4.3","3.2","3.4","0","3.7","1.2","3.5","1.9"
"2401519","2006","19","7.8","3.7","4.1","6","6.5","3.5","0","2.1","5.1","5.6","2.4"
"2401519","2006","20","9.2","9.2","1.8","3.3","6","2.6","0","3.4","7.5","1.2","5.2"
"2401519","2006","21","8.7","6.8","1.3","1.5","6.3","0.1","0","3","6.1","4","1"
"2401519","2006","22","4.6","7.8","2.6","3.3","10.7","5.7","0","3.1","5.5","4.3","7.6"
"2401519","2006","23","6.1","3.9","1.5","1.2","2.2","5.2","0","5.6","4.4","0.4","7.7"
"2401519","2006","24","5","9.9","1","2.8","1.1","3.1","0","0.5","0.3","7","4"
"2401519","2006","25","5.2","6.6","1.2","2.5","2.4","0.2","0","1.1","6.6","4.4","6.1"
"2401519","2006","26","3.9","6.4","0.6","1.1","1.3","1.8","0","1.7","8.1","4.3","0.7"
"2401519","2006","27","0","5.1","1.5","1.6","1.6","1.7","0","6.1","6.3","4.8","2.7"
"2401519","2006","28","0","4.8","1.3","2.3","1.1","2.6","0","5.6","1.1","4.3","3.8"
"2401519","2006","29","0","0","1.9","2","0.5","4.1","0","5.8","0.6","6.2","2.1"
"2401519","2006","30","5.7","0","7.7","1.1","4.1","3.5","0","3.4","1.3","4.4","7"
"2401519","2006","31","0.8","0","8","0","0","0","0","5.8","0","3","0"
"2401519","2007","1","3.7","10","9.6","5.4","1.6","4","1.7","1.5","5.3","5.3","2.3"
"2401519","2007","2","4.7","10","9.1","3.1","1.9","1.4","1.3","4.9","1.4","1.9","7.1"
"2401519","2007","3","7.9","9.6","8.5","1.6","2.6","0.6","3.9","4.3","1.1","5.2","7.2"
"2401519","2007","4","5.3","9.6","1.2","2.8","1.5","5.5","4.4","6.7","2.2","9.6","1.4"
"2401519","2007","5","8.6","10","5","3.1","6.6","2.4","2.9","2.2","5.4","0","3.9"
"2401519","2007","6","4.9","9.9","5.1","4.4","5.4","5.8","2.2","4.1","3.1","5.3","7.7"
"2401519","2007","7","3.2","10.3","2.6","5.1","1.6","3.1","3.4","5.3","3.6","1.9","4.2"
"2401519","2007","8","8.7","5.5","2.3","0.8","2.3","4.3","5.3","1.8","6.4","4.2","1.8"
"2401519","2007","9","2","5","1.8","3.9","4.9","3.8","1.9","4.6","1.3","3.2","1.4"
"2401519","2007","10","1","6.5","2.6","4.6","4.2","1.8","0","3","8.7","6.5","5.2"
"2401519","2007","11","4.9","9.9","5","7.2","3.1","2.2","3.9","2.2","1.1","4.5","6.9"
"2401519","2007","12","8.5","10","6","7.3","1.8","9.9","1.7","0.4","2.8","1.2","4.5"
"2401519","2007","13","4.8","8.9","8.3","8.5","3.1","2.6","2.7","3.3","3.9","4.5","6.3"
"2401519","2007","14","3.9","8.1","3.8","5.2","3.7","2.7","6.4","0.8","3.6","5.5","9.1"
"2401519","2007","15","9.1","7.3","6.8","4.6","5.1","1.1","3.7","4.4","3.1","8.8","3.7"
"2401519","2007","16","5","10","1","1.5","6.5","2.3","5.7","6.9","3","2.5","1.2"
"2401519","2007","17","7","7.6","4.9","3.1","3.3","2.3","7.5","5.9","5.6","3.5","0.5"
"2401519","2007","18","3.7","7.6","2.4","0.3","0.9","3.5","8.8","8.3","8.9","5","4.9"
"2401519","2007","19","2.1","6.2","3.5","3.4","1","1.9","7.8","4.4","3.2","3.2","2.2"
"2401519","2007","20","1","7.2","4.7","0.3","3.4","4.1","4.1","3.8","4.9","1.4","9.6"
"2401519","2007","21","3.1","8.6","8.5","2","4.5","8.8","1.2","2.3","9.6","3.8","6.6"
"2401519","2007","22","8.4","8.7","2.5","0.8","4.9","0.5","5.7","0.8","5.7","6.6","5.1"
"2401519","2007","23","8.4","9.9","2.6","4.3","6.7","3.9","4.1","3.8","4.5","4.5","2.8"
"2401519","2007","24","9","5.4","1.3","5.4","7.5","3.3","6.1","6.9","6.2","6.3","4.2"
"2401519","2007","25","5.4","0.2","0","4.7","3.3","1.7","4.2","2.1","2.3","5.5","7.8"
"2401519","2007","26","0.7","3.2","3.5","1.5","0.5","0.8","4.6","0.8","1.9","4.2","6.9"
"2401519","2007","27","4.9","6.5","2.4","7.7","2.6","2.9","6.8","2.5","8.1","2","9.9"
"2401519","2007","28","9.5","8.7","2","4.5","1.8","5.4","5.1","6.7","5.1","0.6","4.1"
"2401519","2007","29","9.8","0","1.4","2.6","0.3","1.3","10.6","4.8","1.9","2.8","7.5"
"2401519","2007","30","7.1","0","5.1","4.8","3.6","3.7","9.2","2.9","2.6","1.7","7.5"
"2401519","2007","31","8.7","0","1.4","0","1.7","0","5.8","7.2","0","2.3","0"
"2401519","2008","1","8.5","9.4","5.2","0.1","4.9","1.1","2.4","3.9","3.5","0","2.2"
"2401519","2008","2","6","8.4","6.3","6.1","2.7","3.8","0.5","2.8","1.6","0","2.8"
"2401519","2008","3","3.2","8.7","7.9","7.1","1.8","1","1.7","4","2.2","2.3","2"
"2401519","2008","4","6.8","9.1","7","5.9","1.1","4","1","5.4","0","3.6","2"
"2401519","2008","5","0.2","8.9","4","3.5","0.9","2.2","0.5","6.2","3.8","2.6","3"
"2401519","2008","6","4.9","6","2","5.2","2.5","1.7","7.5","2.5","7.9","1","6.4"
"2401519","2008","7","4.6","7.9","4.3","6.9","3.2","1.1","4","7.2","1.8","0.4","4.2"
"2401519","2008","8","4.8","7.7","5.5","6.8","1.9","2.4","2.4","3.6","0","3.9","6.2"
"2401519","2008","9","0.2","1.1","6","6.5","3.6","2.8","1.3","3.9","0.5","4.5","9.3"
"2401519","2008","10","1.2","2.5","5","5.1","6.3","1.9","0","3.2","4.3","1","6.8"
"2401519","2008","11","4.4","3.8","0.9","1.3","4.9","3.5","1.3","0.3","7.3","3","7.1"
"2401519","2008","12","4.8","3.7","2.6","4.2","1.3","1.7","1.6","4.2","3.7","0","3.7"
"2401519","2008","13","4.3","5.3","0.8","0.5","4.8","6.8","3.4","3.6","6.2","2.6","4.2"
"2401519","2008","14","3.6","7.8","0","4.6","4.9","0.5","3.6","2.9","2.4","4.2","0"
"2401519","2008","15","6","10.1","1.9","3.4","4.5","1.6","6.7","3.2","1.4","3.7","4.1"
"2401519","2008","16","2.6","0.7","3.1","7.2","3","1.5","1.1","4.3","0.5","3.4","2.1"
"2401519","2008","17","2.9","3.9","5.9","1.2","0.2","2.1","2.7","5","3","4.2","6.4"
"2401519","2008","18","10","2.4","7.3","1.5","3.7","0.9","3.3","3","4.3","5.5","1.8"
"2401519","2008","19","5.1","2.1","8","0.1","0.3","6.6","4.3","3.7","0.1","6.4","4"
"2401519","2008","20","5.4","5","7.5","3.6","1","9","2","4.3","3.6","3.3","1.5"
"2401519","2008","21","5.4","6.2","2.6","1.5","1.2","0.5","1.3","4.1","6.1","1.3","3.8"
"2401519","2008","22","7.8","9.3","7.3","7.1","3.5","0.7","0.7","1.2","0.2","3.2","3.4"
"2401519","2008","23","3.2","6.2","0","1.5","2.5","2.5","1.5","1.4","5.3","8","1.9"
"2401519","2008","24","9.8","7.9","8.7","4.3","1.2","1.1","2.7","0.4","5.1","10","0.7"
"2401519","2008","25","1.7","7.3","5.3","1.5","3","0.2","2","5.9","5.5","3.6","0.9"
